EwbNo,DocNo,VehicleNo,Distance
615571073894,INV-14265,TS09AB6649,843
432512875929,INV-14266,TS09AB2795,547
672377654492,INV-14267,TS09AB6454,176
270951297495,INV-14268,TS09AB2136,78
392591866817,INV-14269,TS09AB1920,230
983099433671,INV-14270,TS09AB1066,468
470713209225,INV-14271,TS09AB1736,320
243383034109,INV-14273,TS09AB4847,243
710934703142,INV-14274,TS09AB1584,153
205551767208,INV-14277,TS09AB2291,90
764562447236,INV-14278,TS09AB1172,901
726611194509,INV-14279,TS09AB5297,40
126081227621,INV-14280,TS09AB5777,356
503113813173,INV-14281,TS09AB1314,830
712453244757,INV-14282,TS09AB4999,448
987426934331,INV-14283,TS09AB2907,554
778370312060,INV-14284,TS09AB5927,11
972285005210,INV-14285,TS09AB4358,481
176945735524,INV-14286,TS09AB2027,386
200939039959,INV-14287,TS09AB2086,324
767906174417,INV-14288,TS09AB7954,285
849744062332,INV-14289,TS09AB1686,181
855330361432,INV-14290,TS09AB7473,972
179858223087,INV-14291,TS09AB6856,387
214618221272,INV-14292,TS09AB6329,189
945993915992,INV-14293,TS09AB4071,493
873629471969,INV-14294,TS09AB8772,575
818441114990,INV-14295,TS09AB1912,285
104000554289,INV-14296,TS09AB5999,512
869739892601,INV-14297,TS09AB6122,993
272610319891,INV-14298,TS09AB4601,490
367387587304,INV-14299,TS09AB4637,532
330128609495,INV-14300,TS09AB3441,917
222904154066,INV-14301,TS09AB5381,809
810502719654,INV-14302,TS09AB2604,550
946166053164,INV-14304,TS09AB1951,757
795422122303,INV-14305,TS09AB7178,225
665045861370,INV-14307,TS09AB8503,961
428537033205,INV-14308,TS09AB2580,227
911746825447,INV-14309,TS09AB5462,783
108017145910,INV-14310,TS09AB9579,610
867584388682,INV-14311,TS09AB9105,556
625867668797,INV-14312,TS09AB7815,917
558748292909,INV-14313,TS09AB3583,855
677004937544,INV-14314,TS09AB9355,793
805295364728,INV-14315,TS09AB1210,427
861358520997,INV-14316,TS09AB4830,310
503714342274,INV-14317,TS09AB8596,284
664469902317,INV-14318,TS09AB6194,676
375483069210,INV-14319,TS09AB6716,102
796845159828,INV-14320,TS09AB5036,950
184095533006,INV-14321,TS09AB2225,38
749301000836,INV-14323,TS09AB3685,337
851607356089,INV-14324,TS09AB6544,710
730626673722,INV-14325,TS09AB2185,269
807161160379,INV-14326,TS09AB1423,72
294881832869,INV-14327,TS09AB3092,807
958743079828,INV-14328,TS09AB8740,139
817291964729,INV-14329,TS09AB8900,110
229631378944,INV-14330,TS09AB3052,452
717812365072,INV-14331,TS09AB5890,650
161567105837,INV-14332,TS09AB3820,640
453447550184,INV-14333,TS09AB2328,295
264415055108,INV-14334,TS09AB5109,139
817824866493,INV-14335,TS09AB3144,928
848333858357,INV-14336,TS09AB2713,657
643194902747,INV-14337,TS09AB3369,163
635066009374,INV-14338,TS09AB7598,63
676979644489,INV-14340,TS09AB1964,702
281902323247,INV-14341,TS09AB9797,457
651215352218,INV-14342,TS09AB6708,483
709460480916,INV-14343,TS09AB4333,312
930941892376,INV-14344,TS09AB4490,275
506203319132,INV-14345,TS09AB9476,789
550188423113,INV-14346,TS09AB5628,47
878311123994,INV-14347,TS09AB7782,278
964141071649,INV-14349,TS09AB9642,908
570721447159,INV-14350,TS09AB3880,194
942496095343,INV-14351,TS09AB7684,318
730472059215,INV-14352,TS09AB8442,717
956911086938,INV-14353,TS09AB4464,380
939857455057,INV-14354,TS09AB1806,396
987750218410,INV-14355,TS09AB2926,15
649760042455,INV-14356,TS09AB5812,230
397385189599,INV-14358,TS09AB4741,392
538322818538,INV-14360,TS09AB4349,554
322264856306,INV-14361,TS09AB8958,864
981674504755,INV-14362,TS09AB2760,958
721975881684,INV-14363,TS09AB7691,169
582316808477,INV-14364,TS09AB2005,683
284815425899,INV-14365,TS09AB7880,438
294601700720,INV-14366,TS09AB7659,575
683759978402,INV-14367,TS09AB8228,729
647676070865,INV-14368,TS09AB2073,941
981800125781,INV-14369,TS09AB4427,845
195105724988,INV-14370,TS09AB4308,893
296817144529,INV-14371,TS09AB2076,717
629546575505,INV-14372,TS09AB6572,235
862919979385,INV-14373,TS09AB4313,765
565708094273,INV-14374,TS09AB9435,261
866636061443,INV-14375,TS09AB2611,227
783442255311,INV-14376,TS09AB9502,263
208540148384,INV-14377,TS09AB2273,552
782466573962,INV-14378,TS09AB3176,238
129462844726,INV-14379,TS09AB2114,114
357936946595,INV-14380,TS09AB8665,970
954875966253,INV-14381,TS09AB1872,957
957539442177,INV-14382,TS09AB2696,940
906640658652,INV-14383,TS09AB9782,193
335339483588,INV-14384,TS09AB3247,245
222637315918,INV-14385,TS09AB4027,364
685295685911,INV-14386,TS09AB3749,37
107585948698,INV-14387,TS09AB4701,213
505313468043,INV-14388,TS09AB4076,359
640854582900,INV-14389,TS09AB9140,552
402156251202,INV-14390,TS09AB3769,113
994590547465,INV-14391,TS09AB9989,113
264801490708,INV-14392,TS09AB9536,236
576532877886,INV-14393,TS09AB7148,256
279577933170,INV-14394,TS09AB5099,939
752588428392,INV-14395,TS09AB4559,174
780619629943,INV-14396,TS09AB6991,830
213431115564,INV-14397,TS09AB9709,981
761138568897,INV-14398,TS09AB6323,590
288126765852,INV-14399,TS09AB4552,449
368945497826,INV-14400,TS09AB3273,380
486026536584,INV-14401,TS09AB7502,580
475883209450,INV-14402,TS09AB5330,496
157224403592,INV-14403,TS09AB5269,369
292245649510,INV-14404,TS09AB5874,266
432958709803,INV-14405,TS09AB2266,921
808588997549,INV-14407,TS09AB4723,762
211291654705,INV-14408,TS09AB4977,591
724901641310,INV-14409,TS09AB4246,891
513706230940,INV-14410,TS09AB8203,501
791692845757,INV-14412,TS09AB2199,711
222555609017,INV-14413,TS09AB7026,727
280900041570,INV-14414,TS09AB2836,804
914846845454,INV-14415,TS09AB4526,331
551119572795,INV-14417,TS09AB3238,790
791069447532,INV-14418,TS09AB3495,850
310413992702,INV-14420,TS09AB2041,701
175444847829,INV-14421,TS09AB5164,310
917976555154,INV-14422,TS09AB4301,419
283792347150,INV-14424,TS09AB7720,916
614397151915,INV-14425,TS09AB5428,578
134646970625,INV-14426,TS09AB5804,714
177372310640,INV-14427,TS09AB1839,603
734476249151,INV-14428,TS09AB5574,187
413220987807,INV-14429,TS09AB4540,161
416042702466,INV-14430,TS09AB8750,728
429048895065,INV-14431,TS09AB1613,65
810641079211,INV-14432,TS09AB3514,206
554882107302,INV-14433,TS09AB8666,648
275716625930,INV-14434,TS09AB1953,241
942198477104,INV-14435,TS09AB7967,417
278727321170,INV-14436,TS09AB2186,35
369694019455,INV-14437,TS09AB1654,630
995187025559,INV-14438,TS09AB3219,816
387594824507,INV-14439,TS09AB5561,894
153364861344,INV-14440,TS09AB4793,986
938267765946,INV-14441,TS09AB8662,423
993663685224,INV-14442,TS09AB1167,397
325229151272,INV-14443,TS09AB2892,901
908829766340,INV-14445,TS09AB8881,516
494188332915,INV-14446,TS09AB7773,189
264866699641,INV-14447,TS09AB7536,83
413970524720,INV-14448,TS09AB3954,678
897653972543,INV-14449,TS09AB4832,104
434714551648,INV-14450,TS09AB5452,811
865254963653,INV-14451,TS09AB3888,68
878464640063,INV-14452,TS09AB7507,19
500481113851,INV-14453,TS09AB8326,619
716354179537,INV-14454,TS09AB5217,827
646042218618,INV-14455,TS09AB9073,938
558676240102,INV-14456,TS09AB8855,217
320619825454,INV-14457,TS09AB9595,477
676847297284,INV-14459,TS09AB6764,39
352792590888,INV-14460,TS09AB4306,447
415895341420,INV-14461,TS09AB8708,923
518285211759,INV-14462,TS09AB7533,93
920949765415,INV-14463,TS09AB9562,360
728663870654,INV-14464,TS09AB5825,401
276721347886,INV-14465,TS09AB4819,900
457578165448,INV-14466,TS09AB9121,263
357570846514,INV-14467,TS09AB9945,992
845846221153,INV-14468,TS09AB9398,110
545073900134,INV-14470,TS09AB6401,312
269279453707,INV-14471,TS09AB2211,701
502493836950,INV-14472,TS09AB4468,587
644928172214,INV-14473,TS09AB8913,761
319047982636,INV-14474,TS09AB1175,323
318557616201,INV-14475,TS09AB4112,892
731242923190,INV-14476,TS09AB4882,622
516045161134,INV-14477,TS09AB9585,669
267877233995,INV-14478,TS09AB5260,210
997972261916,INV-14479,TS09AB8921,12
608344848486,INV-14480,TS09AB7253,79
434909927223,INV-14481,TS09AB6461,926
298697353671,INV-14482,TS09AB9332,617
678377378776,INV-14483,TS09AB2237,798
890334830395,INV-14484,TS09AB5423,659
971359877363,INV-14485,TS09AB2372,350
735761750037,INV-14486,TS09AB3136,658
175714911706,INV-14487,TS09AB8347,622
845463233985,INV-14488,TS09AB6502,40
689141599772,INV-14489,TS09AB1739,847
148803667206,INV-14490,TS09AB7156,212
610740622386,INV-14491,TS09AB3791,768
173339998675,INV-14492,TS09AB9141,181
997623164424,INV-14493,TS09AB4532,540
478685072829,INV-14495,TS09AB4975,200
447328852813,INV-14496,TS09AB3483,67
485282755682,INV-14497,TS09AB4441,632
721413892366,INV-14498,TS09AB8242,721
495979096330,INV-14499,TS09AB2591,744
663198611801,INV-14500,TS09AB1772,386
671710816078,INV-14501,TS09AB9102,957
745195449838,INV-14502,TS09AB8738,981
399875759341,INV-14503,TS09AB7450,633
874671293249,INV-14504,TS09AB3683,451
618638087094,INV-14505,TS09AB5944,528
806939569012,INV-14506,TS09AB5888,167
780559726791,INV-14507,TS09AB1151,959
966095916309,INV-14508,TS09AB8949,445
528568143907,INV-14509,TS09AB6353,859
261126987420,INV-14510,TS09AB6010,893
131909142316,INV-14511,TS09AB3150,381
240207828092,INV-14512,TS09AB3147,98
172764217576,INV-14513,TS09AB6996,477
949221223143,INV-14514,TS09AB1652,477
294825972809,INV-14515,TS09AB3670,11
250147886201,INV-14516,TS09AB6719,890
407571635274,INV-14517,TS09AB3251,736
344259845975,INV-14518,TS09AB7470,18
798750270441,INV-14519,TS09AB1181,568
238400831080,INV-14520,TS09AB4974,243
973592663677,INV-14522,TS09AB2313,863
427175834191,INV-14523,TS09AB7723,536
625757074359,INV-14525,TS09AB2143,833
627073829936,INV-14526,TS09AB3147,359
328711357377,INV-14527,TS09AB3414,650
985688928451,INV-14528,TS09AB3482,380
396155174355,INV-14531,TS09AB9614,525
541673438873,INV-14532,TS09AB9715,570
227117957411,INV-14533,TS09AB7527,408
982036781623,INV-14534,TS09AB2363,154
887278030456,INV-14536,TS09AB1696,855
939098219441,INV-14537,TS09AB7413,731
536306231609,INV-14538,TS09AB8886,89
799017691030,INV-14539,TS09AB3571,364
132455261747,INV-14542,TS09AB5981,985
130928399482,INV-14543,TS09AB5982,709
129183500477,INV-14544,TS09AB6276,639
551719751799,INV-14545,TS09AB3892,60
818617098410,INV-14546,TS09AB3056,593
515425708998,INV-14547,TS09AB6336,891
362945274648,INV-14548,TS09AB8435,25
766602001219,INV-14550,TS09AB2741,250
953154257328,INV-14551,TS09AB6027,862
773903877872,INV-14552,TS09AB1516,109
720466476103,INV-14553,TS09AB9832,336
778860353196,INV-14554,TS09AB8818,183
219372521997,INV-14555,TS09AB4251,171
522410255800,INV-14556,TS09AB6515,13
952238995840,INV-14559,TS09AB1624,180
382656506913,INV-14560,TS09AB3276,402
396200670182,INV-14562,TS09AB1292,605
204403451942,INV-14563,TS09AB2461,232
593589224748,INV-14564,TS09AB1432,837
769359738876,INV-14568,TS09AB5638,131
486586791517,INV-14569,TS09AB9989,440
891214565397,INV-14570,TS09AB5570,310
906866969384,INV-14571,TS09AB9458,824
148168940282,INV-14572,TS09AB2900,48
774364500842,INV-14573,TS09AB3746,215
216372990809,INV-14574,TS09AB7577,187
748885828017,INV-14575,TS09AB2301,758
968290536569,INV-14577,TS09AB3532,861
841588208230,INV-14579,TS09AB1064,524
882006229239,INV-14580,TS09AB3868,632
112871588685,INV-14582,TS09AB4444,944
739585662709,INV-14583,TS09AB8777,584
561282424269,INV-14585,TS09AB3588,612
561886119859,INV-14586,TS09AB6588,337
208437520745,INV-14587,TS09AB5195,975
572623255516,INV-14588,TS09AB4519,782
145229920145,INV-14589,TS09AB2346,967
467153537543,INV-14590,TS09AB5406,862
741132976768,INV-14591,TS09AB9252,747
410381803162,INV-14592,TS09AB5666,856
902049764109,INV-14593,TS09AB9758,14
929344494766,INV-14594,TS09AB5083,598
593535681709,INV-14595,TS09AB2274,289
779716201742,INV-14596,TS09AB2986,485
477282500918,INV-14597,TS09AB8078,406
693441183845,INV-14601,TS09AB7704,637
680337307668,INV-14602,TS09AB1777,459
815847578549,INV-14603,TS09AB8644,989
593313002942,INV-14605,TS09AB7199,108
342269839758,INV-14606,TS09AB8910,425
682037011443,INV-14607,TS09AB9226,46
980813379463,INV-14609,TS09AB8893,859
857465972259,INV-14610,TS09AB4361,709
438903321671,INV-14612,TS09AB5762,676
528548398571,INV-14615,TS09AB9549,637
790614900573,INV-14616,TS09AB3564,313
915047221649,INV-14617,TS09AB6657,659
556217803632,INV-14618,TS09AB3640,804
985904492147,INV-14619,TS09AB8795,875
323821665354,INV-14620,TS09AB4064,850
559994674176,INV-14622,TS09AB5332,691
757915702849,INV-14623,TS09AB5906,199
988549116333,INV-14625,TS09AB2256,568
998908089905,INV-14626,TS09AB1290,959
734085870463,INV-14627,TS09AB3012,945
269078086349,INV-14628,TS09AB8138,719
862747175865,INV-14629,TS09AB8436,129
437491537053,INV-14630,TS09AB3139,269
188411848045,INV-14631,TS09AB8063,174
143772437203,INV-14632,TS09AB8641,371
463934272177,INV-14633,TS09AB8891,684
413478504982,INV-14634,TS09AB7604,704
943452596097,INV-14635,TS09AB7514,108
807469616450,INV-14636,TS09AB6337,446
896362800701,INV-14638,TS09AB9533,861
317706814930,INV-14639,TS09AB3231,996
989154683263,INV-14640,TS09AB2274,374
651996901261,INV-14641,TS09AB7941,533
990961697632,INV-14642,TS09AB2540,710
640244627419,INV-14643,TS09AB5919,713
389326941525,INV-14644,TS09AB3666,952
108609777285,INV-14645,TS09AB7048,503
323654874051,INV-14646,TS09AB9312,675
582482177414,INV-14647,TS09AB8860,963
218832016182,INV-14648,TS09AB7592,901
300688164111,INV-14649,TS09AB9276,213
969256262849,INV-14650,TS09AB6423,942
958406465606,INV-14651,TS09AB4573,354
935028835712,INV-14652,TS09AB8992,175
789046477354,INV-14653,TS09AB5783,874
753039756887,INV-14654,TS09AB6953,586
889286302274,INV-14655,TS09AB9494,141
329578220581,INV-14656,TS09AB7192,769
105594626693,INV-14659,TS09AB7759,760
596898980740,INV-14660,TS09AB4589,96
578103594197,INV-14662,TS09AB1901,331
819549091196,INV-14663,TS09AB8057,300
106429977208,INV-14665,TS09AB2839,411
412237213764,INV-14666,TS09AB4196,23
722755638298,INV-14667,TS09AB2511,29
874136447686,INV-14668,TS09AB1282,778
707585950394,INV-14671,TS09AB1803,977
161741598663,INV-14672,TS09AB2194,461
225460232970,INV-14673,TS09AB4347,128
523213704903,INV-14674,TS09AB9663,557
167374956714,INV-14675,TS09AB2444,756
619223214499,INV-14676,TS09AB2670,724
313389296187,INV-14678,TS09AB5262,406
248160284764,INV-14679,TS09AB3446,729
597938105026,INV-14680,TS09AB5076,270
803401513718,INV-14681,TS09AB6815,657
436225828254,INV-14682,TS09AB6413,863
627099642466,INV-14684,TS09AB3288,32
611400822039,INV-14685,TS09AB5620,606
754557233800,INV-14686,TS09AB8846,925
289400147307,INV-14687,TS09AB8412,750
335460028311,INV-14688,TS09AB1719,80
873613984134,INV-14689,TS09AB1099,420
767482621287,INV-14690,TS09AB7534,23
850443840548,INV-14691,TS09AB5664,228
361505061833,INV-14692,TS09AB4265,230
242979277368,INV-14693,TS09AB5892,589
253050505028,INV-14694,TS09AB9517,841
456572915879,INV-14695,TS09AB2053,384
131981742792,INV-14696,TS09AB3510,224
548308049075,INV-14697,TS09AB6892,646
414615273299,INV-14698,TS09AB2701,376
586961178637,INV-14699,TS09AB9564,624
871936447056,INV-14701,TS09AB1774,124
613011632010,INV-14702,TS09AB7532,951
733988673935,INV-14703,TS09AB3449,994
211242332935,INV-14705,TS09AB3559,88
215515318035,INV-14706,TS09AB6275,135
558797410305,INV-14707,TS09AB6552,724
765576455629,INV-14709,TS09AB4254,35
939970528855,INV-14710,TS09AB2313,620
111733171396,INV-14711,TS09AB6022,254
227448012023,INV-14712,TS09AB7514,484
234926220052,INV-14713,TS09AB2219,118
170004660943,INV-14714,TS09AB5731,42
206458368931,INV-14715,TS09AB4705,991
199399790574,INV-14716,TS09AB9099,737
925661944246,INV-14717,TS09AB1277,574
348453961384,INV-14718,TS09AB4862,125
340402410679,INV-14719,TS09AB2682,763
725995827588,INV-14721,TS09AB3988,619
232508056323,INV-14722,TS09AB9515,686
321311918821,INV-14723,TS09AB9030,631
395435771566,INV-14724,TS09AB9657,961
161421391791,INV-14725,TS09AB2711,511
400501411075,INV-14726,TS09AB7382,696
273783784528,INV-14727,TS09AB6798,646
819673319897,INV-14728,TS09AB1787,252
835588861773,INV-14729,TS09AB4336,113
668636039858,INV-14731,TS09AB7977,697
415156474223,INV-14732,TS09AB5802,168
893907786551,INV-14733,TS09AB6579,730
135457211643,INV-14734,TS09AB9986,489
558637911139,INV-14735,TS09AB7631,314
429724869063,INV-14736,TS09AB4401,887
803278347488,INV-14737,TS09AB9758,606
396825255121,INV-14738,TS09AB3660,756
809565175003,INV-14739,TS09AB2632,332
495732498079,INV-14740,TS09AB9648,882
523737335571,INV-14741,TS09AB4149,104
243857151043,INV-14742,TS09AB4552,378
886899308968,INV-14743,TS09AB7586,822
171216794738,INV-14744,TS09AB1462,274
390601845624,INV-14746,TS09AB2426,227
615831149553,INV-14747,TS09AB3524,69
835186954162,INV-14748,TS09AB7031,753
623777659882,INV-14750,TS09AB8060,472
484616164146,INV-14752,TS09AB2354,828
855665410331,INV-14753,TS09AB4381,422
688325456140,INV-14755,TS09AB2906,832
264002107043,INV-14756,TS09AB3232,822
269993874566,INV-14757,TS09AB6882,494
808913363005,INV-14758,TS09AB3530,195
315851474018,INV-14759,TS09AB1080,542
930464385007,INV-14760,TS09AB6661,774
955544679846,INV-14761,TS09AB6187,21
335686530632,INV-14762,TS09AB9491,31
453565780723,INV-14764,TS09AB2027,177
617867972906,INV-14765,TS09AB6235,385
624201014878,INV-14766,TS09AB4074,652
143057195178,INV-14767,TS09AB4718,355
548924695099,INV-14768,TS09AB2057,949
179333182215,INV-14769,TS09AB7739,861
586235758552,INV-14770,TS09AB8833,102
183063366600,INV-14771,TS09AB8031,873
158845706893,INV-14772,TS09AB7726,175
358850013546,INV-14773,TS09AB6476,891
155238778252,INV-14774,TS09AB3262,521
184145823194,INV-14775,TS09AB9325,349
300156093058,INV-14776,TS09AB1337,601
807589488438,INV-14777,TS09AB5127,975
776730488375,INV-14778,TS09AB8249,582
429530823454,INV-14779,TS09AB6062,551
817303720837,INV-14780,TS09AB5297,747
568651400546,INV-14783,TS09AB4375,533
454348797476,INV-14784,TS09AB8873,268
941921340592,INV-14785,TS09AB7173,92
902124450281,INV-14786,TS09AB8904,361
633216649948,INV-14787,TS09AB2376,846
862550323321,INV-14788,TS09AB4684,769
437454030742,INV-14791,TS09AB3311,695
505923383125,INV-14792,TS09AB3863,268
336644005759,INV-14794,TS09AB5557,641
671782250990,INV-14795,TS09AB2463,473
227380664930,INV-14796,TS09AB4531,292
774101869300,INV-14797,TS09AB3089,790
193970534490,INV-14798,TS09AB9376,385
980476294390,INV-14799,TS09AB5959,179
955568826965,INV-14800,TS09AB9450,171
497148809610,INV-14801,TS09AB6179,719
852715290394,INV-14803,TS09AB8353,379
155880894380,INV-14804,TS09AB5102,964
256323415221,INV-14805,TS09AB7807,630
551681793034,INV-14808,TS09AB8519,140
104957842211,INV-14809,TS09AB3171,540
834372286080,INV-14810,TS09AB6743,27
641491352785,INV-14811,TS09AB9040,150
451733633312,INV-14813,TS09AB5458,396
958120230315,INV-14815,TS09AB8293,684
923590403780,INV-14817,TS09AB3519,217
459947618678,INV-14818,TS09AB1411,608
754145954012,INV-14819,TS09AB1400,307
112409459504,INV-14820,TS09AB7121,449
352961424220,INV-14821,TS09AB2673,193
914409175421,INV-14823,TS09AB5454,561
515229737865,INV-14825,TS09AB8723,86
383622622062,INV-14826,TS09AB6908,154
188945617382,INV-14828,TS09AB2909,675
759823452831,INV-14829,TS09AB1209,371
902306882591,INV-14830,TS09AB9435,272
577798751464,INV-14831,TS09AB7050,550
670555579866,INV-14833,TS09AB3246,316
613395467682,INV-14834,TS09AB8250,418
597036224686,INV-14836,TS09AB1961,346
153960658216,INV-14837,TS09AB5471,169
866247639236,INV-14838,TS09AB6662,688
152309777996,INV-14839,TS09AB8818,51
500441187099,INV-14840,TS09AB9009,667
148570210061,INV-14841,TS09AB3887,454
402147865863,INV-14842,TS09AB4372,714
198634030151,INV-14843,TS09AB7458,425
461621694704,INV-14844,TS09AB1486,248
987839810509,INV-14845,TS09AB7258,755
224814463554,INV-14846,TS09AB9119,950
920686820235,INV-14847,TS09AB9434,775
231319903472,INV-14849,TS09AB2226,546
621780112839,INV-14850,TS09AB1887,478
303245204711,INV-14851,TS09AB4456,20
267458041456,INV-14852,TS09AB2807,461
752938786511,INV-14853,TS09AB4451,937
646718584196,INV-14855,TS09AB3861,856
339952079726,INV-14857,TS09AB9846,827
461724037231,INV-14858,TS09AB7820,395
621439858872,INV-14859,TS09AB8635,430
131225683587,INV-14860,TS09AB2721,395
466960335318,INV-14861,TS09AB1267,817
443390215384,INV-14862,TS09AB9855,92
395948452849,INV-14863,TS09AB9810,970
165821808673,INV-14864,TS09AB4806,335
621715873706,INV-14865,TS09AB1773,611
583086184147,INV-14866,TS09AB9131,365
403609946247,INV-14867,TS09AB9322,292
829069484915,INV-14868,TS09AB1731,838
697851035048,INV-14869,TS09AB6248,179
206674163682,INV-14870,TS09AB6189,640
825945366593,INV-14871,TS09AB8722,847
